player_1,player_2,homeTeamDefendingSide,homeTeam,awayTeam,xCoord,yCoord,zoneCode,away_number,home_number
8477934,8478010,left,TBL,EDM,69,-22,D,5,5
8476822,8478402,left,TBL,EDM,0,0,N,5,5
8477426,8480802,left,TBL,EDM,-69,22,D,5,5
8477426,8476454,left,TBL,EDM,20,22,N,5,5
8480802,8476822,left,TBL,EDM,0,0,N,6,6
8480468,8477426,left,TBL,EDM,0,0,N,6,6
8477934,8476822,left,TBL,EDM,-69,-22,O,6,6
8476454,8479661,left,TBL,EDM,-69,22,O,6,6
8480802,8474564,left,TBL,EDM,-69,-22,O,6,6
8477426,8477934,left,TBL,EDM,-69,22,D,6,6
8477934,8476822,left,TBL,EDM,-69,-22,O,6,5
8476822,8478585,left,TBL,EDM,-69,22,D,6,6
8478585,8477426,left,TBL,EDM,-69,22,O,6,6
8478585,8477426,left,TBL,EDM,-69,22,O,6,6
8477934,8478010,left,TBL,EDM,69,-22,D,6,6
8477934,8476822,left,TBL,EDM,-69,-22,O,6,6
8477934,8476822,left,TBL,EDM,-69,-22,O,6,6
8477426,8477934,left,TBL,EDM,-69,22,D,6,6
8479661,8480802,left,TBL,EDM,0,0,N,6,6
8480018,8481556,left,BOS,MTL,0,0,N,6,6
8477497,8475745,left,BOS,MTL,69,-22,D,6,6
8478401,8477989,left,BOS,MTL,69,22,O,6,6
8480018,8478498,left,BOS,MTL,69,22,D,6,6
8477497,8475745,left,BOS,MTL,-69,-22,O,6,5
8478401,8478133,left,BOS,MTL,69,22,O,5,6
8475745,8477989,left,BOS,MTL,69,-22,O,4,6
8478133,8478401,left,BOS,MTL,0,0,N,5,6
8483505,8477989,left,BOS,MTL,69,-22,O,6,6
8478401,8478133,left,BOS,MTL,69,22,O,6,6
8478133,8478401,left,BOS,MTL,69,-22,D,6,6
8481556,8480018,left,BOS,MTL,-69,22,D,6,6
8478401,8476981,left,BOS,MTL,-69,22,D,6,6
8477989,8478401,left,BOS,MTL,0,0,N,6,6
8477989,8473419,left,BOS,MTL,69,22,D,6,6
8477989,8475745,right,BOS,MTL,0,0,N,6,6
8480018,8483505,right,BOS,MTL,-20,22,N,6,6
8481556,8483515,right,BOS,MTL,0,0,N,6,6
8477989,8475745,right,BOS,MTL,-69,22,D,6,6
8475745,8481618,right,BOS,MTL,69,-22,D,6,6
8483505,8477497,right,BOS,MTL,0,0,N,6,6
8478498,8477497,right,BOS,MTL,-69,22,O,6,6
8477497,8483505,right,BOS,MTL,-69,22,D,6,6
8483505,8477497,right,BOS,MTL,-69,22,O,6,6
8483505,8478133,right,BOS,MTL,-69,22,O,6,6
8478133,8474037,right,BOS,MTL,-69,-22,D,5,6
8475745,8478133,right,BOS,MTL,69,-22,D,5,6
8481556,8480018,right,BOS,MTL,69,-22,D,6,6
8475745,8477989,right,BOS,MTL,0,0,N,6,6
8475745,8477497,right,BOS,MTL,69,22,D,6,5
8481556,8480018,right,BOS,MTL,69,-22,D,6,5
8479543,8483505,right,BOS,MTL,0,0,N,6,6
8478401,8478133,right,BOS,MTL,-69,-22,O,5,6
8480018,8481556,right,BOS,MTL,-69,-22,D,5,6
8480018,8483505,right,BOS,MTL,-69,22,D,6,6
8480018,8481556,left,BOS,MTL,0,0,N,6,6
8480018,8478401,left,BOS,MTL,69,22,D,6,6
8481618,8478401,left,BOS,MTL,-69,-22,O,6,6
8477497,8481556,left,BOS,MTL,-69,22,O,6,6
8481556,8477497,left,BOS,MTL,-69,-22,D,6,6
8480018,8475745,left,BOS,MTL,-69,22,O,6,6
8481556,8477497,left,BOS,MTL,-20,-22,N,6,6
8473419,8478133,left,BOS,MTL,69,22,O,6,6
8475745,8477989,left,BOS,MTL,69,-22,O,6,6
8475745,8477989,left,BOS,MTL,69,-22,O,6,6
8478401,8478133,left,BOS,MTL,69,22,O,5,6
8480018,8483505,left,BOS,MTL,0,0,N,6,6
8480018,8483505,left,BOS,MTL,69,-22,D,6,6
8475745,8477497,left,BOS,MTL,-20,22,N,6,6
8478401,8478133,left,BOS,MTL,69,22,O,6,6
8480018,8483505,left,BOS,MTL,-20,22,N,6,6
8480018,8483505,left,BOS,MTL,-69,22,O,6,6
8475745,8477497,left,BOS,MTL,-69,-22,D,6,6
8477989,8481556,left,BOS,MTL,20,22,N,6,6
8477989,8481556,left,BOS,MTL,-20,22,N,6,6
8478133,8478498,left,BOS,MTL,0,0,N,6,6
8475745,8478133,left,BOS,MTL,69,-22,O,6,6
8480018,8475745,left,BOS,MTL,69,22,D,6,6
8483505,8475848,left,BOS,MTL,69,-22,O,6,6
8477989,8481556,left,BOS,MTL,69,22,D,6,6
8478427,8471675,right,CAR,PIT,0,0,N,6,6
8474189,8473533,right,CAR,PIT,69,-22,O,6,6
8478569,8478047,right,CAR,PIT,69,-22,O,6,6
8480829,8474189,right,CAR,PIT,-20,-22,N,6,6
8473533,8474189,right,CAR,PIT,-69,-22,O,6,6
8480829,8474189,right,CAR,PIT,-69,-22,O,6,6
8480829,8471215,right,CAR,PIT,69,22,D,6,6
8473533,8471215,right,CAR,PIT,69,22,D,6,6
8480835,8478569,right,CAR,PIT,-69,22,O,6,6
8476474,8474189,right,CAR,PIT,-69,22,O,6,6
8471675,8478427,right,CAR,PIT,0,0,N,6,6
8474189,8476921,right,CAR,PIT,-69,22,D,6,6
8471675,8478427,right,CAR,PIT,69,-22,O,6,6
8480039,8474189,right,CAR,PIT,0,0,N,6,6
8471215,8480829,right,CAR,PIT,69,22,O,6,6
8480835,8478569,right,CAR,PIT,-69,-22,O,6,6
8471675,8478427,right,CAR,PIT,69,22,O,6,6
8478427,8478569,right,CAR,PIT,-69,-22,O,5,6
8471675,8480829,right,CAR,PIT,-69,22,D,5,6
8478427,8471675,left,CAR,PIT,0,0,N,5,6
8474189,8480829,left,CAR,PIT,-20,22,N,6,6
8478569,8476474,left,CAR,PIT,69,22,D,6,6
8471675,8482093,left,CAR,PIT,-69,-22,O,6,5
8482093,8482241,left,CAR,PIT,-69,-22,D,6,5
8482241,8478047,left,CAR,PIT,69,-22,D,6,5
8471215,8473533,left,CAR,PIT,-69,-22,O,6,6
8471675,8473533,left,CAR,PIT,-69,-22,O,6,6
8480829,8471215,left,CAR,PIT,-69,22,D,6,6
8478569,8476474,left,CAR,PIT,69,22,D,6,6
8471215,8480829,left,CAR,PIT,69,-22,D,6,6
8478427,8471675,left,CAR,PIT,0,0,N,6,6
8480835,8474189,left,CAR,PIT,0,0,N,6,6
8478569,8480039,left,CAR,PIT,69,22,D,6,6
8471675,8482093,left,CAR,PIT,-69,-22,O,6,5
8482093,8471675,left,CAR,PIT,-69,-22,D,6,5
8473533,8482055,left,CAR,PIT,-69,22,D,6,5
8475855,8471215,left,CAR,PIT,-69,-22,D,6,6
8471675,8478427,right,CAR,PIT,0,0,N,6,6
8478569,8480829,right,CAR,PIT,-69,-22,D,5,6
8474189,8478427,right,CAR,PIT,-20,-22,N,5,6
8480829,8478569,right,CAR,PIT,-69,-22,O,5,6
8471215,8473533,right,CAR,PIT,0,0,N,6,6
8474189,8480039,right,CAR,PIT,-20,22,N,6,6
8471675,8482093,right,CAR,PIT,69,22,O,6,6
8478427,8471675,right,CAR,PIT,69,22,D,6,6
8471215,8473533,right,CAR,PIT,-69,-22,D,6,6
8480829,8482241,right,CAR,PIT,20,22,N,6,6
8471675,8478427,right,CAR,PIT,69,-22,O,6,6
8478427,8477404,right,CAR,PIT,69,22,D,6,6
8471215,8473533,right,CAR,PIT,0,0,N,6,6
8471675,8478427,right,CAR,PIT,-69,-22,D,6,6
8480835,8478569,right,CAR,PIT,0,0,N,6,6
8473533,8478569,right,CAR,PIT,-69,22,O,6,6
8473533,8471215,right,CAR,PIT,-69,-22,O,6,6
8471675,8478427,right,CAR,PIT,0,0,N,6,6
8478569,8480829,right,CAR,PIT,-69,22,D,6,6
8478569,8473533,right,CAR,PIT,-69,-22,D,6,6
8478427,8471675,right,CAR,PIT,-69,-22,O,5,6
8480835,8478569,right,CAR,PIT,0,0,N,6,6
8475231,8475172,right,CGY,NYI,0,0,N,6,6
8475231,8480008,right,CGY,NYI,69,22,O,6,6
8478115,8475172,right,CGY,NYI,-69,22,D,6,6
8475172,8476419,right,CGY,NYI,-69,-22,O,5,6
8479346,8476419,right,CGY,NYI,-20,22,N,5,6
8477500,8477496,right,CGY,NYI,-20,22,N,6,6
8475754,8477496,right,CGY,NYI,69,22,O,6,6
8474150,8476419,right,CGY,NYI,69,-22,D,6,6
8477500,8475172,right,CGY,NYI,-20,22,N,6,6
8477500,8477496,right,CGY,NYI,0,0,N,6,6
8480008,8475231,right,CGY,NYI,-69,22,O,6,6
8476419,8474150,right,CGY,NYI,0,0,N,6,6
8477496,8475754,right,CGY,NYI,69,22,D,6,6
8475172,8475231,left,CGY,NYI,0,0,N,6,6
8477496,8477500,left,CGY,NYI,-69,-22,D,6,6
8477500,8477496,left,CGY,NYI,20,22,N,6,6
8477500,8477496,left,CGY,NYI,-69,-22,O,6,5
8475231,8475172,left,CGY,NYI,0,0,N,6,6
8476419,8475172,left,CGY,NYI,69,22,D,5,6
8477500,8477496,left,CGY,NYI,-69,-22,O,5,5
8474150,8475151,left,CGY,NYI,0,0,N,5,5
8474150,8475754,left,CGY,NYI,-69,22,D,5,5
8477500,8476399,left,CGY,NYI,69,-22,D,5,5
8476419,8475172,left,CGY,NYI,20,-22,N,5,5
8474150,8475754,left,CGY,NYI,-69,22,D,6,6
8475172,8475754,left,CGY,NYI,69,22,O,6,6
8475754,8475172,left,CGY,NYI,20,22,N,6,6
8477496,8475754,left,CGY,NYI,69,-22,O,6,6
8475231,8475172,left,CGY,NYI,0,0,N,6,6
8473504,8481028,left,CGY,NYI,-69,22,O,6,6
8476419,8477496,left,CGY,NYI,69,22,D,5,6
8477500,8474150,left,CGY,NYI,-69,-22,O,5,5
8477500,8477496,right,CGY,NYI,0,0,N,6,5
8477496,8477500,right,CGY,NYI,-69,22,O,6,6
8475172,8476419,right,CGY,NYI,-69,-22,O,6,6
8474150,8475754,right,CGY,NYI,0,0,N,6,6
8475231,8474150,right,CGY,NYI,0,0,N,6,6
8477496,8475231,right,CGY,NYI,-69,22,O,6,6
8475231,8475172,right,CGY,NYI,-69,-22,D,6,6
8476399,8475754,right,CGY,NYI,-69,-22,O,6,6
8477500,8477496,right,CGY,NYI,69,22,O,6,6
8477496,8477500,right,CGY,NYI,69,22,D,6,6
8477496,8477500,right,CGY,NYI,69,-22,D,6,6
8475172,8476419,right,CGY,NYI,-69,-22,O,6,6
8477500,8475172,right,CGY,NYI,69,22,O,6,6
8476419,8474150,right,CGY,NYI,69,-22,O,6,6
8475172,8475231,right,CGY,NYI,0,0,N,6,6
8477500,8477496,right,CGY,NYI,-69,22,D,6,6
8477500,8477496,right,CGY,NYI,69,-22,O,6,6
8475172,8476419,right,CGY,NYI,-69,-22,O,6,6
8476419,8474150,left,CGY,NYI,0,0,N,4,4
8477496,8477500,left,CGY,NYI,69,-22,O,4,4
8476459,8479415,left,NJD,NYR,0,0,N,6,6
8475287,8475752,left,NJD,NYR,69,22,O,6,6
8476459,8477931,left,NJD,NYR,-20,-22,N,6,6
8476389,8475287,left,NJD,NYR,-69,22,O,6,5
8474009,8479415,left,NJD,NYR,0,0,N,6,6
8481559,8474009,left,NJD,NYR,69,22,O,6,6
8482110,8475752,left,NJD,NYR,0,0,N,6,6
8476389,8479415,left,NJD,NYR,-69,-22,O,6,6
8481559,8476459,left,NJD,NYR,-69,22,D,6,6
8476389,8482110,left,NJD,NYR,-69,22,O,6,6
8476624,8475726,left,NJD,NYR,-69,-22,O,6,6
8482110,8476459,left,NJD,NYR,0,0,N,6,6
8482110,8475184,left,NJD,NYR,-69,-22,D,6,6
8475726,8476459,left,NJD,NYR,69,22,O,5,6
8475287,8476389,left,NJD,NYR,0,0,N,6,6
8479415,8476459,right,NJD,NYR,0,0,N,6,6
8477508,8476624,right,NJD,NYR,-69,-22,O,6,6
8471218,8475287,right,NJD,NYR,-69,-22,D,6,6
8471218,8475726,right,NJD,NYR,20,-22,N,6,6
8477508,8476459,right,NJD,NYR,-20,22,N,6,6
8479415,8476389,right,NJD,NYR,69,22,D,6,6
8475287,8475752,right,NJD,NYR,-69,-22,O,6,6
8476459,8482110,right,NJD,NYR,69,-22,O,6,6
8476389,8479415,right,NJD,NYR,69,-22,O,6,6
8476624,8482110,right,NJD,NYR,-69,22,D,6,6
8474009,8475726,right,NJD,NYR,-69,22,D,6,6
8475287,8476389,right,NJD,NYR,69,-22,D,6,5
8476459,8479415,left,NJD,NYR,0,0,N,6,6
8474009,8482110,left,NJD,NYR,0,0,N,6,6
8476624,8479415,left,NJD,NYR,69,22,D,6,6
8476624,8475287,left,NJD,NYR,69,22,D,6,6
8475287,8474009,left,NJD,NYR,0,0,N,6,6
8479415,8476459,left,NJD,NYR,-69,-22,D,6,6
8479415,8471218,left,NJD,NYR,-69,22,D,6,6
8476459,8479415,left,NJD,NYR,-69,22,O,6,6
8476459,8482110,left,NJD,NYR,-69,22,O,6,5
8471218,8479415,left,NJD,NYR,-69,22,O,6,5
8475726,8476624,left,NJD,NYR,69,-22,O,6,6
8479415,8476459,left,NJD,NYR,-69,-22,D,6,6
8476389,8475287,left,NJD,NYR,-69,22,O,6,6
8476624,8479415,left,NJD,NYR,0,0,N,6,6
8479415,8474009,left,NJD,NYR,-69,-22,D,6,6
8474009,8475287,left,NJD,NYR,69,22,D,6,6
8476624,8475287,left,NJD,NYR,-69,22,O,6,6
8476624,8475287,left,NJD,NYR,0,0,N,6,6
8475287,8476389,left,NJD,NYR,0,0,N,6,6
8482110,8476624,left,NJD,NYR,69,-22,O,6,6
8475760,8476392,right,WPG,ARI,0,0,N,6,6
8477951,8476460,right,WPG,ARI,-69,-22,D,6,6
8476460,8483431,right,WPG,ARI,69,22,D,6,6
8476460,8477951,right,WPG,ARI,69,-22,D,6,6
8476392,8483431,right,WPG,ARI,69,-22,D,6,6
8483431,8476392,right,WPG,ARI,69,22,O,6,6
8477021,8476460,right,WPG,ARI,-69,22,D,6,6
8476460,8477021,right,WPG,ARI,-69,22,O,6,6
8477951,8482149,right,WPG,ARI,-69,-22,D,6,6
8483431,8480289,right,WPG,ARI,69,22,O,6,6
8475760,8481019,right,WPG,ARI,69,-22,O,6,6
8475760,8476392,right,WPG,ARI,20,-22,N,6,6
8476392,8476329,right,WPG,ARI,69,-22,D,6,6
8477021,8476460,right,WPG,ARI,69,-22,O,6,6
8475760,8476460,right,WPG,ARI,69,-22,O,6,6
8476460,8475760,right,WPG,ARI,-69,-22,O,6,6
8477021,8476460,right,WPG,ARI,-69,22,D,5,6
8476460,8475760,right,WPG,ARI,-69,-22,O,5,6
8476480,8477021,right,WPG,ARI,-69,22,O,5,6
8483431,8476460,right,WPG,ARI,0,0,N,6,6
8477021,8476392,right,WPG,ARI,-69,-22,D,6,6
8476460,8477951,right,WPG,ARI,0,0,N,6,6
8476480,8475760,right,WPG,ARI,0,0,N,6,6
8483431,8476392,right,WPG,ARI,20,22,N,6,6
8477021,8476392,right,WPG,ARI,69,22,O,6,5
8477951,8480289,right,WPG,ARI,69,-22,O,6,5
8477951,8476392,left,WPG,ARI,0,0,N,6,5
8481019,8477021,left,WPG,ARI,-69,22,D,6,6
8481019,8477070,left,WPG,ARI,-69,22,D,6,6
8483431,8482149,left,WPG,ARI,69,-22,D,6,6
8477951,8482149,left,WPG,ARI,-69,22,O,6,6
8480113,8477951,left,WPG,ARI,-69,-22,D,6,6
8476392,8477021,left,WPG,ARI,0,0,N,6,6
8476392,8478474,left,WPG,ARI,-69,22,D,6,6
8480289,8477021,left,WPG,ARI,-69,-22,D,6,5
8476392,8477951,left,WPG,ARI,0,0,N,6,6
8482149,8483431,left,WPG,ARI,-20,22,N,6,6
8475722,8482149,left,WPG,ARI,-20,22,N,6,6
8477951,8476392,left,WPG,ARI,-69,22,O,6,6
8476460,8477021,left,WPG,ARI,20,22,N,6,6
8476460,8477021,left,WPG,ARI,20,-22,N,6,6
8476480,8477951,left,WPG,ARI,-20,-22,N,6,6
8476392,8475760,right,WPG,ARI,0,0,N,6,6
8477021,8481019,right,WPG,ARI,-69,22,D,6,6
8475799,8475760,right,WPG,ARI,69,22,D,6,6
8476460,8483431,right,WPG,ARI,-69,22,O,6,6
8477951,8476480,right,WPG,ARI,0,0,N,6,6
8475760,8476480,right,WPG,ARI,69,-22,O,6,6
8478474,8476480,right,WPG,ARI,69,-22,O,6,6
8476460,8475760,right,WPG,ARI,69,-22,D,6,6
8477951,8476460,right,WPG,ARI,69,-22,O,6,6
8477070,8476480,right,WPG,ARI,69,22,O,6,6
8476480,8483431,right,WPG,ARI,69,22,D,6,6
8476392,8483431,right,WPG,ARI,69,22,D,6,6
8475760,8476460,right,WPG,ARI,69,-22,O,6,6
8476392,8477021,right,WPG,ARI,69,22,D,6,6
8475760,8476460,right,WPG,ARI,-69,-22,D,6,6
8476392,8477021,right,WPG,ARI,20,22,N,6,6
8476460,8483431,right,WPG,ARI,69,-22,D,6,6
8475760,8476460,right,WPG,ARI,69,-22,O,6,6
8477070,8481019,right,WPG,ARI,0,0,N,6,6
8476329,8481019,right,WPG,ARI,20,-22,N,6,6
8476432,8481580,right,WSH,CBJ,0,0,N,6,6
8479941,8481580,right,WSH,CBJ,-69,-22,D,5,6
8477511,8476374,right,WSH,CBJ,-69,22,O,5,6
8471698,8482705,right,WSH,CBJ,-69,22,O,5,6
8475343,8484166,right,WSH,CBJ,69,-22,D,5,6
8482148,8482705,right,WSH,CBJ,-20,-22,N,6,6
8478440,8479941,right,WSH,CBJ,-69,-22,O,6,6
8475343,8479339,right,WSH,CBJ,69,-22,D,6,6
8475343,8479339,right,WSH,CBJ,69,-22,D,6,6
8482148,8482705,right,WSH,CBJ,69,22,D,6,6
8476432,8476880,right,WSH,CBJ,69,22,O,6,5
8479339,8479359,right,WSH,CBJ,69,-22,O,6,5
8475343,8476374,right,WSH,CBJ,69,-22,D,6,6
8479941,8479359,right,WSH,CBJ,20,-22,N,6,6
8479339,8475343,right,WSH,CBJ,69,-22,O,6,6
8482148,8481716,right,WSH,CBJ,69,22,D,6,6
8476374,8478440,right,WSH,CBJ,-69,22,D,6,6
8481580,8479941,right,WSH,CBJ,-69,-22,O,6,6
8476432,8481580,right,WSH,CBJ,-69,-22,D,6,6
8476432,8471698,right,WSH,CBJ,69,22,O,6,6
8476374,8481580,right,WSH,CBJ,-69,22,D,5,6
8478440,8476374,left,WSH,CBJ,0,0,N,5,6
8476432,8478440,left,WSH,CBJ,69,22,D,6,6
8475343,8479339,left,WSH,CBJ,0,0,N,6,6
8484166,8482148,left,WSH,CBJ,-69,22,O,6,6
8479941,8481580,left,WSH,CBJ,0,0,N,6,6
8476432,8475343,left,WSH,CBJ,-69,22,O,6,6
8476374,8471698,left,WSH,CBJ,-69,-22,O,6,6
8484166,8482148,left,WSH,CBJ,20,22,N,6,6
8482148,8484166,left,WSH,CBJ,-20,22,N,6,6
8475343,8482705,left,WSH,CBJ,-69,22,D,6,6
8475343,8476432,left,WSH,CBJ,-69,-22,D,6,6
8481580,8479339,left,WSH,CBJ,20,-22,N,6,6
8484166,8475343,left,WSH,CBJ,-69,-22,O,6,6
8482148,8476432,left,WSH,CBJ,-69,22,D,6,6
8482148,8476432,left,WSH,CBJ,-69,-22,D,6,6
8476374,8482148,left,WSH,CBJ,-20,-22,N,6,6
8478440,8482705,left,WSH,CBJ,0,0,N,6,6
8476374,8481580,left,WSH,CBJ,69,-22,D,6,6
8481580,8476432,left,WSH,CBJ,69,-22,O,5,5
8476432,8481580,left,WSH,CBJ,69,22,D,5,5
8479339,8475343,left,WSH,CBJ,-69,22,O,5,5
8475343,8480893,left,WSH,CBJ,0,0,N,5,5
8471698,8476374,left,WSH,CBJ,20,-22,N,6,6
8475343,8484166,left,WSH,CBJ,-69,-22,D,6,6
8479359,8476432,left,WSH,CBJ,20,22,N,6,6
8471698,8476374,left,WSH,CBJ,69,-22,O,6,6
8476374,8481580,left,WSH,CBJ,69,-22,D,6,6
8476432,8481580,left,WSH,CBJ,20,-22,N,6,6
8475343,8476432,right,WSH,CBJ,0,0,N,6,6
8484166,8481580,right,WSH,CBJ,69,22,O,6,6
8479339,8478440,right,WSH,CBJ,-20,22,N,6,6
8476432,8475343,right,WSH,CBJ,-20,22,N,6,6
8476374,8478440,right,WSH,CBJ,-69,22,D,6,6
8476432,8475343,right,WSH,CBJ,0,0,N,6,5
8475343,8484166,right,WSH,CBJ,69,22,D,6,5
8475343,8481716,right,WSH,CBJ,0,0,N,6,5
8475343,8476432,right,WSH,CBJ,-20,22,N,6,6
8476374,8482148,right,WSH,CBJ,-69,22,D,6,6
8478440,8479339,right,WSH,CBJ,20,-22,N,6,6
8476432,8475343,right,WSH,CBJ,-69,22,D,6,6
8476374,8478440,right,WSH,CBJ,0,0,N,6,6
8476432,8475343,right,WSH,CBJ,69,22,O,6,6
8475343,8481716,right,WSH,CBJ,69,22,D,6,6
8476374,8481580,right,WSH,CBJ,69,22,O,6,6
8482148,8479941,right,WSH,CBJ,-20,-22,N,6,6
8476432,8475343,right,WSH,CBJ,0,0,N,6,6
8478440,8476432,right,WSH,CBJ,69,-22,D,6,6
8484166,8475343,right,WSH,CBJ,69,22,O,6,5
8475343,8481716,right,WSH,CBJ,69,22,D,6,5
8475794,8478028,right,DAL,COL,0,0,N,6,6
8479525,8478449,right,DAL,COL,-69,-22,D,6,6
8476889,8477492,right,DAL,COL,69,22,D,6,6
8475794,8478420,right,DAL,COL,69,22,D,6,6
8473994,8475793,right,DAL,COL,69,-22,D,6,6
8479525,8476889,right,DAL,COL,69,22,O,6,6
8470794,8477425,right,DAL,COL,20,22,N,6,6
8470794,8478420,right,DAL,COL,69,22,D,6,6
8473994,8477492,right,DAL,COL,20,-22,N,6,6
8475793,8475794,right,DAL,COL,-69,22,D,6,6
8476889,8477492,right,DAL,COL,0,0,N,6,6
8479525,8473994,right,DAL,COL,-69,-22,D,6,6
8473994,8475793,right,DAL,COL,-69,-22,O,5,6
8477492,8479351,right,DAL,COL,0,0,N,6,6
8477492,8476889,right,DAL,COL,-69,-22,D,6,6
8473994,8478028,left,DAL,COL,0,0,N,6,6
8475168,8479525,left,DAL,COL,0,0,N,6,6
8473994,8478028,left,DAL,COL,69,22,O,5,6
8475168,8479525,left,DAL,COL,-69,-22,D,5,5
8475168,8475793,left,DAL,COL,-69,22,D,5,5
8475168,8479525,left,DAL,COL,20,22,N,6,6
8478420,8482740,left,DAL,COL,-69,-22,O,6,6
8473994,8481186,left,DAL,COL,69,22,O,5,6
8475168,8471699,left,DAL,COL,69,22,O,4,6
8470794,8471699,left,DAL,COL,69,-22,O,4,6
8471699,8473994,left,DAL,COL,69,22,D,4,6
8477492,8473994,left,DAL,COL,20,22,N,6,6
8479525,8470794,left,DAL,COL,-69,-22,O,6,6
8477492,8476889,left,DAL,COL,0,0,N,6,5
8475793,8478449,left,DAL,COL,-69,22,O,6,6
8476889,8477492,left,DAL,COL,-69,22,D,6,5
8475793,8482740,left,DAL,COL,-69,-22,O,6,5
8475793,8473994,left,DAL,COL,-69,22,O,6,5
8479525,8475168,left,DAL,COL,0,0,N,6,6
8478449,8478028,left,DAL,COL,-69,22,D,6,6
8473994,8477492,left,DAL,COL,-69,22,D,6,6
8478028,8475794,right,DAL,COL,0,0,N,6,6
8479525,8473994,right,DAL,COL,-20,-22,N,6,6
8476889,8475793,right,DAL,COL,69,-22,D,6,5
8475794,8475793,right,DAL,COL,69,22,D,6,5
8470794,8479525,right,DAL,COL,0,0,N,6,6
8475168,8479525,right,DAL,COL,-69,-22,O,6,6
8479525,8475168,right,DAL,COL,-69,-22,D,6,6
8478420,8476889,right,DAL,COL,69,22,O,6,6
8475794,8478420,right,DAL,COL,69,22,D,6,6
8470794,8478028,right,DAL,COL,-69,22,O,6,6
8475794,8475793,right,DAL,COL,0,0,N,6,6
8478028,8482740,right,DAL,COL,0,0,N,6,6
8482740,8478028,right,DAL,COL,0,0,N,6,6
8475168,8477492,right,DAL,COL,-69,-22,O,6,6
8475168,8477492,right,DAL,COL,-69,-22,O,6,6
8475794,8479525,right,DAL,COL,-69,22,O,6,6
8478028,8476889,right,DAL,COL,0,0,N,6,6
8476826,8476927,right,VAN,SEA,0,0,N,6,6
8476826,8476927,right,VAN,SEA,-69,-22,D,6,6
8480012,8477505,right,VAN,SEA,69,-22,D,6,6
8481789,8478463,right,VAN,SEA,-20,22,N,6,6
8480012,8477505,right,VAN,SEA,20,-22,N,6,6
8478043,8477930,right,VAN,SEA,0,0,N,6,6
8476927,8476826,right,VAN,SEA,20,22,N,6,6
8482665,8476468,right,VAN,SEA,-69,-22,D,6,6
8477930,8478043,right,VAN,SEA,20,22,N,6,6
8476468,8477505,right,VAN,SEA,-69,-22,O,6,6
8478043,8476826,right,VAN,SEA,69,22,D,6,6
8477505,8476468,right,VAN,SEA,-69,-22,D,6,6
8476468,8482665,right,VAN,SEA,69,22,D,6,6
8475768,8476468,right,VAN,SEA,69,22,O,6,5
8475768,8476468,right,VAN,SEA,69,22,O,6,5
8479293,8476927,right,VAN,SEA,69,22,O,6,6
8476927,8476826,right,VAN,SEA,69,22,D,6,6
8476927,8476826,left,VAN,SEA,0,0,N,6,6
8482665,8476468,left,VAN,SEA,69,22,D,6,6
8476826,8476927,left,VAN,SEA,69,-22,D,6,6
8482665,8480012,left,VAN,SEA,-69,-22,O,6,6
8476826,8476468,left,VAN,SEA,0,0,N,6,6
8476468,8476826,left,VAN,SEA,-20,-22,N,6,6
8477505,8478043,left,VAN,SEA,69,-22,D,6,6
8477955,8476927,left,VAN,SEA,-69,-22,O,6,6
8476468,8482665,left,VAN,SEA,-69,-22,D,6,5
8477505,8478057,left,VAN,SEA,69,22,D,6,5
8477505,8478043,left,VAN,SEA,20,22,N,6,5
8476927,8480009,left,VAN,SEA,0,0,N,6,6
8476927,8476826,left,VAN,SEA,-69,-22,D,6,6
8482665,8478444,left,VAN,SEA,69,-22,D,6,6
8480012,8482665,left,VAN,SEA,69,22,O,6,6
8476927,8476826,left,VAN,SEA,0,0,N,6,6
8477505,8476927,left,VAN,SEA,-69,-22,O,6,6
8476468,8477505,left,VAN,SEA,-69,22,D,6,6
8477505,8476468,left,VAN,SEA,-69,-22,O,6,6
8476826,8476927,right,VAN,SEA,0,0,N,6,6
8476927,8482665,right,VAN,SEA,69,-22,D,6,6
8476468,8477505,right,VAN,SEA,0,0,N,6,6
8478043,8475768,right,VAN,SEA,69,22,D,6,5
8477505,8480012,right,VAN,SEA,-69,-22,D,5,5
8476826,8476927,right,VAN,SEA,0,0,N,5,5
8477930,8476468,right,VAN,SEA,69,22,O,5,6
8477930,8476468,right,VAN,SEA,-69,-22,D,5,6
8477930,8476468,right,VAN,SEA,-69,-22,D,6,6
8480012,8477930,right,VAN,SEA,-69,-22,O,6,6
8477930,8478043,right,VAN,SEA,-20,22,N,6,6
8476468,8476826,right,VAN,SEA,0,0,N,6,6
8476468,8477930,right,VAN,SEA,-69,22,O,6,6
8480023,8471685,right,LAK,STL,0,0,N,6,6
8476479,8480023,right,LAK,STL,-69,-22,O,5,6
8475170,8481481,right,LAK,STL,0,0,N,6,6
8475763,8479400,right,LAK,STL,0,0,N,6,6
8476897,8481560,right,LAK,STL,-69,-22,D,6,6
8471685,8480023,right,LAK,STL,-69,-22,O,6,6
8479400,8480023,right,LAK,STL,69,-22,D,6,6
8481481,8475170,right,LAK,STL,-69,-22,O,6,6
8471685,8480023,right,LAK,STL,69,22,D,6,6
8476438,8471685,right,LAK,STL,69,22,O,6,6
8475170,8473453,right,LAK,STL,69,22,O,6,5
8475170,8471685,right,LAK,STL,69,22,O,6,5
